"",PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50
Cytl1,0.00134645631278164,0.000770388349886891,0.0280499474198744,-0.0128022452728401,0.00277597865428915,-0.0321047626502174,0.0127558803992809,0.0140031139840372,-0.000620113219942839,-0.014514085501153,0.018315928939573,0.022706010222813,0.0328276801513049,-0.0181023128460245,0.00426867990849317,0.0315022804207165,-0.000837310962906426,-0.00579968759926902,0.00556168290782682,0.0154086493076911,0.00594200609086871,0.0139720281275112,-0.0242724914720712,-0.0229894168744436,0.00127068296603496,-0.0041269741619261,0.0328298558880532,-0.00225724733138183,-0.0419717763752785,0.0338280306599436,0.00739124046548074,-0.0141437116840673,0.0156121913348959,-0.0354597627384131,0.0158572532964192,-0.0180791772207119,0.00355157332381039,0.00292357460816613,0.0322496198213763,0.0284526559171732,0.0386643432737549,0.00202900401877833,0.00420247793185002,0.0119695113829407,0.0281332784455787,0.0340767528983564,-0.0242505100536896,0.00464650644269988,0.0183141573134242,-0.0296955810021043
Col1a1,0.0434402987494319,0.0336926179527546,0.0124920321615281,-0.0137767530943664,-0.0280182580470223,-0.0416715691038231,0.0449332455506787,0.036421879457929,-0.0272799456620949,-0.00576497243914606,0.0168194490326128,-0.00533631228784954,-0.0623370001193518,0.00723700506620742,0.0422549347247387,0.0628148146663145,0.0379222000828515,0.0121723252008753,-0.0487654822583642,0.062791246581294,0.0482720425996927,0.026045757098834,0.00224341803387989,-0.00692797126211828,-0.0066600530273316,0.00638119260444917,0.0154525045137989,0.0521132495804755,0.00662541042884274,0.0347768673416126,0.0373681076942153,0.0318207132130366,0.0257888031766108,-0.0156692444654512,0.0194508981756612,-0.017631027960555,-0.0326425033963117,0.0451314325066992,-0.0472000746377513,-0.016794792647714,-0.0495751735877296,-0.0327475465224141,0.0198541262914259,-0.0243892744382536,0.0417499521860075,0.014725914195308,-0.0402011048062892,0.0242790781699822,0.0263463025092504,-0.0336441681806961
Sostdc1,0.0379153302255215,0.0374822090059701,-0.0478617804371565,0.0110461108180522,-0.0544543823505671,-0.0296548323928717,0.0566577040245755,0.0356016675881112,-0.038868270654856,-0.0436558707500669,0.0393684277414381,0.00403216298523444,-0.0206388601214626,0.0127513681458061,-0.0139012391570848,0.0309327868554671,-0.0202930529220647,-0.0513366076546642,-0.0537917612991835,0.0510147713791707,0.0484981680632958,0.00746376597564055,0.0198479836865696,0.00879273053883026,-0.0281951184918321,0.0194935551381249,-0.023713611238233,0.0162891100660744,0.0658011270871079,0.0121118488977785,0.0203002004449532,0.030034913038814,0.0462616405102119,0.0301564269215256,0.0298105138879712,0.0187677184273216,0.00695238896318842,0.0192992341649922,-0.0236472786696081,0.014975583919791,-0.0138332032114039,-0.00625634743666279,0.0213914373368159,-0.0218195112236059,0.0185658214911888,0.0116579204920887,0.0156705246643193,0.00802529770345366,0.0224170398460537,-0.00611222774951871
Lgals3,0.0163935629709393,0.0137354913368108,0.0369266882749689,-0.00558562284507863,0.0261218455875807,-0.00504102190403397,-0.0254061134176748,0.0237462271463858,0.0016091148009328,-0.0215944336680763,0.0209404217615753,0.0554646456185785,0.0682229546739234,-0.0369281033659903,-0.0239720651034611,0.0312318370448299,-0.0242476725190044,-0.0451673023187129,0.00570758901374019,0.0608942250487848,-0.018608430631334,-0.00887126814953128,0.020032001209464,0.0302164210988803,0.0230381312522123,-0.035356448404171,-0.0294799895108474,0.00797951801711157,-0.000893935882116244,0.012480236063326,-0.0120973771623481,-0.0138075060912521,0.0341859957575545,-0.00201881248699624,0.0401195760871274,0.00135858094456732,0.0165001531215969,0.0154740725894911,-0.00787253778419908,0.055584531889375,0.0209171987150134,-0.0353312108862326,0.0304210105492512,0.0303740807566983,-0.0116480182883998,0.0388120051133468,-0.00621646961532724,0.0235505204483476,0.0134839141095887,-0.0143320399474371
Hbb-bs,-0.00548993912681557,0.00170654730704287,-0.000235319700512023,-0.00354457278727546,0.00106716613532441,-0.00896976157707237,-0.00846002386740875,0.0133748652376959,0.00524865845403162,-0.0200820723932401,-0.0165012528435983,0.000860505886205264,-0.00706070740261455,-0.00185144594309606,-0.019702751044872,-0.00141036569410909,0.0229575882660547,-0.0137782131467744,0.0102103953757651,-0.00641330442031742,-0.00563478185838473,-0.0204320218387769,-0.0213205777135388,0.0155536136965179,0.00867337594574762,0.0202550148772962,-0.0054218060601159,0.0061850153058583,0.00505607670352263,0.0214971729966716,0.00893502583172507,-0.0169085351675417,-0.00618386996295538,-0.0139120271145073,0.00264387491594259,0.00614451700147955,0.000779031633102098,0.00165294319566247,-0.00279091932397045,-0.00604696174831207,-0.0339138218257687,0.0111099466592922,-0.027383390538107,-0.00447257014661866,0.0311292922814309,0.0147643981938851,0.0103150391306059,-0.0455366099169664,0.0206138677882576,0.0227732265729333
Agt,0.0081743889194141,0.00181251694215765,0.0384635425005366,-0.0203525955909787,0.0103947720544191,-0.021775977303108,0.0203703357940671,0.00142859200470266,-0.02121756317158,-0.0312102378467923,-0.000917893647881531,0.00517871447500824,0.0897011477764999,0.00293951532628011,-0.050168471551463,-0.0291510597661722,-0.0167208781066044,0.00343642088840295,-0.0161898989478122,-0.0475822242375929,0.0428457776605508,-0.00196741831831454,-0.000351899662295655,-0.0106257347230015,-0.0324739447129381,0.0137723384996112,0.00222964683793772,0.00919398717611904,0.0329848510496288,-0.0229493560197691,-0.0156612769817338,-0.00316229897816004,-0.0517168016764941,0.0345529098376343,-0.0079982020042057,-0.0518094180116613,0.017301439027413,-0.0456267549599853,0.0224255012837168,-0.0687722040630918,-0.00440796374367372,-0.0299281496854367,-0.00212653770468178,-0.00559524580036983,0.000654422699230973,-0.0770308134682867,0.0754412348947671,0.00170546312767352,0.0212127811037256,0.0858868962461968
Hba-a1,-0.00309904268627326,0.000566620062707879,4.27104881822666e-05,-0.00125456298782067,-0.000804102288384594,-0.00760840115739622,-0.00777822087800454,0.0119055839710209,0.00524429007933856,-0.0141832652861555,-0.0150415045617713,-0.000732042746075662,-0.00477252994654138,-0.00104677792951636,-0.0145310179688487,-0.00462742663849007,0.0128002661876376,-0.00722005686919255,0.00313302865471483,-0.00109669636417019,-0.00325871239114412,-0.0152308297644038,-0.016042859038561,0.00798944621053912,0.00561026165340991,0.010301655403501,-0.00266871256402621,0.00488586454182006,0.000192076393452309,0.0127988969994245,-0.0046080439303627,-0.00804094461881712,-0.00138014311855504,-0.012031153250974,0.00477462651922991,0.00189365719608592,-0.00209199704018404,-0.000918570912332759,-0.00545583390980502,0.00339454638397526,-0.00890892884382623,0.003521565012306,-0.0129782727637732,-0.00682004207552737,0.0133275498116031,2.02034409683285e-05,0.00981872785347023,-0.0248766489760582,0.00460046448079655,0.00652503322612821
Ccl2,0.00487885888459601,-0.00431633235050892,0.00627558291772514,0.0095249171792191,-0.00278159949632705,0.000871489031426523,0.00449649493632489,0.00772077508057449,0.00668090340253683,-0.00900378345087064,0.00171202539091029,-0.00348691817572134,0.00093340381284037,-0.0307292102380194,0.000551836557329,0.000837727040632445,0.0201442821723767,0.0277079071110331,0.000945594298167421,0.00312388332114738,-0.00956408827813466,0.000552123210396843,-0.0105041155237379,-0.00173873199596935,-0.00107201827065792,0.0141850694570093,-0.0119213121117146,0.000395822054174465,0.0103272856150671,-0.0157227359113194,0.00308681497390382,0.00133374967622217,-0.00214206005200135,0.00412311922758685,-0.0161923607106603,0.0110800257318634,0.00546302405358553,0.028233844866523,0.00337032561445783,-0.000770562239380987,0.00241526623328025,0.0249505733902288,0.0130050599686363,-0.00813110570539675,0.00137437952687233,-0.0206841764860331,-0.00127193362667002,-0.00721645679324092,-0.0193835685054749,0.00620364171128713
1500015O10Rik,0.0360776952170325,0.03078989364104,-0.0229129856877854,-0.00617035865684038,-0.0455366694940767,-0.0412776289502786,0.0517001104665902,0.00306184853053724,-0.0217485015313222,-0.0248172504126158,0.0231026245623627,-0.00647527575422219,0.0224971960013664,0.00287795810433262,-0.0312831820473852,0.0120038323223736,-0.0233912189163438,-0.0201140939138397,-0.000167097311515821,-0.000717167165237307,0.0173747993072905,-0.00970394739576848,-0.0482760543461731,-0.0370109191816081,-0.00722927073002932,-0.000206958410736765,-0.0280538688337388,0.00918065831306675,0.0384118321130482,0.0157846230210338,0.00719448472420915,0.0153404671351671,0.00257488753975082,-0.0213339371482432,-0.0370622175294122,-0.0154038212567154,0.00762979427805167,-0.0453729000463561,-0.0645833056328938,-0.0310910795935547,-0.035902958303051,0.0205533825378971,0.0266781660867442,0.00798025787834248,0.045314991026158,0.000496687212944854,-0.0085382013060045,0.0240615817723763,-0.00997086545883996,-0.00570985444144582
Actr3b,0.000985031215339731,-0.0146992659475403,-0.00384168440271455,-0.0024152391404951,-0.00470306310739585,0.00776077988133725,-0.00559349419902645,-0.0029947537180458,-0.0145922648399099,-0.000920521317128762,-0.00149731375431785,0.0161270010249556,0.00447745851112687,0.0109742295204184,0.00612400761758055,0.00641474543079204,-0.00865776528274764,0.0116207858095292,0.00126935696501908,0.0164481212627743,0.00623321898688328,0.00162913379263288,0.00186581861898907,0.00386170947714016,-0.0058099347207784,0.00533730149070874,0.00232238692937368,0.00142720924200651,0.00450890628323704,0.00379882406302802,-0.012563422257308,-0.00452385800919587,-0.00898065940354486,0.00303891928725866,-0.00963833387342651,-0.00140142377725664,-0.0143930213455773,-5.74922815186245e-05,0.0169185377104079,-0.000709652232021856,-0.005813145061558,0.0241073284008423,-0.00218550958191141,0.00676326441141154,4.16815704727667e-05,-0.0130755245674026,-0.00652884147190571,0.00360900546988904,-0.00124599014621192,0.0193281459779759
3110079O15Rik,0.0030042050502281,-0.00686097526840416,0.0522215366243445,-0.0329268869446741,0.000418220389045077,-0.0756903174113772,0.0428901431908959,-0.00286697669081514,-0.0119970681115493,-0.0270804975902633,0.00948608839001961,0.0135455086181082,0.0709195533260472,0.0263236221871008,-0.0130139798299898,0.0231610302261117,0.00818389036882731,0.00533187396248683,-0.0280817410325493,-0.0235189229153339,0.00451741323789642,0.00562063801124216,0.017684532093027,-0.0522596228622753,-0.0146590258712978,0.0179980101157733,0.0390649221047445,-0.0390756482973327,-0.0428210280898248,0.00636124352707332,0.0092393570392489,-0.00466417464159626,0.017084784358671,-0.0238979551035117,-0.0268417157955539,-0.0293561592515171,-0.0326625001744579,-0.0324955598348196,-0.0437249338020429,-0.0501325742025388,-0.0270128557626278,0.0701336861871955,-0.0758603459482571,-0.0065080321665039,-0.0378126953226716,0.00565327534507108,0.0580671135703891,0.0256783236245708,-0.0311999977909334,0.0301658141715326
Col11a1,0.00992649298500901,-0.0269760985717732,0.0698058494348171,-0.0612097780261178,-0.0227025650106322,-0.0564363848585806,0.0391988469619806,0.0170951534396812,0.0218074912302418,-0.00846465041896874,0.0215735583844047,-0.0155508757008698,0.0148630665930409,-0.0188545103165272,0.0309871397737407,0.0115985538593299,0.0476822573692602,0.0300889769100332,-0.0352871967952916,-0.00109950397567016,-0.0466438938526624,0.0209372202388439,0.0491273890763669,-0.0839548118236796,-0.0179533891856168,-0.0286776281333275,0.0213365087524196,-0.0100184569931103,-0.00355712705097249,-0.00479434367906028,-0.0216816039503311,-0.00548301428289308,0.0413068914485492,-0.0152834126776504,0.0135530232808718,0.0139702491946805,-0.0197289477924302,0.00705314573599081,-0.0342748601592586,-0.00597525801060308,-0.0164592964230072,-0.0112855233245258,-0.00703479214419861,-0.0135511947775527,-0.00155424583331089,0.0266178144240596,-0.0129565549077367,0.0445826282124683,0.0143014531847988,-0.039551515660564
Mfge8,0.00937873383207481,-0.0284374872787583,0.0523494391279044,-0.0515637609616439,-0.024443200371679,-0.0594357960080795,-0.00564398257053281,-0.040769458195911,-0.0400622040696058,-0.0624162875427475,-0.0126626769119725,0.0164083210690783,0.0637972546037347,0.0401351945204711,0.0318484662092642,-0.0148508119905833,-0.052411938608664,0.0579519327279578,0.012751387526682,0.00773682310696279,0.0508964914013287,-0.00441047102984734,-0.0298187138847205,0.000605038049637596,-0.00294758160939906,-0.00707245966312889,-0.0153725698629036,0.0260825931811783,-0.0458080404066803,-0.0103375428012704,0.00381418652088864,0.00160009180609592,-0.0164788479376401,0.0140465614454763,-0.0367177322214321,0.0290023666331034,-0.0382146234051489,0.010530882930228,0.0137945367409232,0.0220827404257979,0.00994043538480033,0.0268709798830955,0.0264311310144513,-0.0115430242296387,-0.0216430417634496,0.0132144549525174,-0.0181777779552569,0.00677032197087136,0.0165090088673301,0.00613714135906863
Hba-a2,-0.00121914862349698,0.000528198091687766,0.000335352852067703,0.000628144477867979,-1.01039235664051e-05,-0.00382032366922879,-0.00339693667137685,0.0051544632646808,0.00301211805630222,-0.00540659665809208,-0.00830562804374326,-0.000457243157796503,-0.0017438883413365,0.000197763982571005,-0.00232611097374998,-0.00407571320301767,0.0049310367837574,-0.00262815195537721,0.00293204382233045,-0.000685363901018132,-8.6047907050953e-05,-0.00510040669112713,-0.00295733031125246,0.00259294382855138,0.0054177046593104,0.00513546621816495,0.000761387618283706,0.00296441071374169,0.00457098518326339,0.0056958850981319,0.00268979905262502,-0.0045821873982472,0.00174718006153238,-0.00735395640374484,0.000882878714185206,-0.000559801751990535,0.000456268280283758,-0.00428863465239005,0.00341323751423117,-0.00119543811906755,-0.00576607985216545,-0.00105894086253286,-0.00757127114890752,-0.00581469436606995,0.00476055804303036,0.00206691299233375,0.00150645231968542,-0.0133753436603122,0.0013557775248202,0.00328032281541569
Comp,0.00201622417646982,0.000904560078093694,0.0300640649797263,-0.014557154294145,0.00705740809480532,-0.0383532203891941,0.0205767058116611,0.0121444845138061,-0.00822130113157906,-0.0214110256535213,0.0155025780524807,0.0252569029767655,0.0621187821911314,-0.00105966253275716,-0.00987460047971403,0.0291321600344632,-0.00337154119531896,-0.00972791832808785,0.00184633354238045,-0.000294262966190108,0.00345131860497377,0.0136263943541135,0.000984618952736332,-0.0389939089707234,-0.022842170673138,0.00507582976306676,0.046106152324337,-0.0119147923455394,-0.0530934039383696,0.0394952791450009,0.00834822058910824,-0.0209275009758603,0.012552098181727,-0.0432576434035385,0.00118200720939208,-0.0202568593511696,0.00720575772422528,-0.018351801758649,0.0238221043286981,0.00212942531874859,0.0161122735678021,0.0336283215557055,-0.0388873515178623,0.018363353902667,-0.0237830761339502,0.00625134549947058,0.0219985223229374,0.0040377218245735,-0.0140252259543736,0.0149252842984629
Mbp,0.0358936099496039,0.0152898633851089,-0.0417145555551264,-0.0377864935917416,0.0672754878709565,-0.0564001780252404,0.00609619069109558,-0.0180036344750509,-0.0184309112091959,0.00348189746318138,0.00186987084994808,-0.0140134249521172,-0.0367804644541509,-0.0430575853599547,-0.0373113196586906,-0.061639653972491,-0.0149102431734015,8.08466326687594e-08,-0.0033578101828941,-0.018794494989312,-0.00303458542726661,-0.0166781643964188,0.0353277559971131,-0.0122285957923733,0.00828829336083665,-0.0262555471384159,-0.00629241858110617,-0.0101990033943517,-0.00367994776545894,0.0338257253293538,0.0283042322263768,0.0114974755003736,0.0309166902640974,0.0307248552296077,0.0124151854336778,0.0108839730962013,-0.00811122887586277,0.0318610158282134,-0.0508864563291612,-0.0278612363570934,0.0288409928540385,-0.0228589596981467,-0.0232554896710028,-0.0165340635878267,0.00894972014162444,-0.0164094067385776,0.0217330574741338,-0.0136195885808726,-0.0264881797373446,-0.0569631902315362
Hbb-bt,-0.00120385818379821,0.000292645299397859,0.000113839317739366,-0.000470418767308781,-0.000530983809696974,-0.00241076554176196,-0.00373884044085411,0.00422093255184272,0.00363773967013576,-0.00785814883124708,-0.00795008369042014,0.00201206147060662,-0.00332334208425055,0.000293088889958024,-0.00536968231743364,-0.00143845115781444,0.00764154614444537,-0.00543705318839087,0.00183470863150001,-0.00119026112871949,-0.00177783840541474,-0.00596729034380337,-0.00494634016477765,0.0045475711967058,0.00161935707146677,0.00655552404231245,0.00169430690022122,-0.0007641516687703,0.00117959010910555,0.00595826169870691,0.00113122415309104,-0.00721807136974951,-0.00423776587201571,-0.00678072185170671,0.00346759951684673,0.00134273086749836,-0.000207690454996298,-0.00126559946043201,0.000880480678592953,0.00188977102341825,-0.0105595441275918,-0.000150593805229492,-0.0083226724455844,-0.000936113420935973,0.00716061588216412,0.00312661575780434,0.00286490258032801,-0.00956375409150913,0.00573707016686537,0.00308558735261943
Klf2,0.0102551137271964,-0.00596293377518679,0.0207108558131537,-0.0241865665653782,-0.0266140343056337,-0.0278992440937757,0.0127662363912334,-0.024416110577589,0.0275679620265424,0.0156142116308328,0.00623115863989416,-0.00566694958763346,-0.000915299677518828,-0.04551469748837,0.0779473333266958,0.00798431631507788,0.00849129472456909,-0.0264724116139002,-0.0444036862838087,0.0175690450915256,0.0123394680930817,-0.0466211762952649,-0.0837210495146116,-0.0186903817378854,0.0544961383381214,-0.00136710238527327,-0.0106934634710866,0.00505750836166116,-0.0133109308446983,0.0140492514172463,0.0238892412693386,-0.0232590895205069,-0.015796901355137,-0.012497690048102,0.0358872992109004,0.0465739339316723,-0.00944356603363113,0.0153258379642458,0.0463933710752369,0.011316089062342,-0.0112052489430141,0.0328093721862528,0.0109159308407478,-0.00279532279375526,0.00489887874374244,0.0383761730696232,-0.00992896354117448,-0.0572275397701668,0.0246192895850255,-0.0727517685386474
Itih5,0.0530390074871876,0.0415894549524775,-0.0168972368051969,-0.00408955076721011,-0.0145285483978252,0.0221921331937719,-0.0167853878978035,0.0473774177387593,0.0216641245077993,-0.0302345970382248,0.0892283947824107,0.00320504055251929,-0.00245586147487053,0.0531001739277934,0.0272143612348271,-0.0121572065310515,0.0127808037553915,0.0350520305855124,0.0296872919248672,-0.0204248683214285,-0.0050932736925471,-0.0120490812272195,-0.0144295188844367,-0.00968900359727259,-0.00926751125560875,0.0123794910006383,-0.00506474624415119,-0.0277464095235292,-0.00434872790346846,0.00500661331839843,0.017274508800345,0.00165689871792141,0.0195078016308565,0.0108594325845345,0.00126745796596048,0.0381658016976144,0.028276461663397,-0.00443224618230218,0.0552314623211865,0.0315800536808377,0.0172205161079021,-0.0036118852491443,-0.00464726687780494,0.0144892804604649,-0.0246987631132468,0.00512366256857097,-0.0321449868243059,-0.0209512982066239,0.0129974482398868,0.0281840777632906
Aqp1,0.0213217515568826,0.0191060577937446,0.0403022007003797,4.94763053667705e-05,0.0497170247884411,0.0552564097047198,-0.0609475378843781,0.0331824693383925,0.0305860991172523,-2.37994397287245e-06,0.0614242232825041,0.0236204651189822,0.0182371596563344,0.0107288865146919,0.0329919539637333,-0.0170022846801443,-0.0327546201657389,-0.0685221226815458,0.0404728405622327,0.0128228855953682,-0.0476237749272161,-0.134949891025866,0.0922149259125333,0.00454948582843796,0.0159120186477989,0.00511057825738046,0.00133458029446997,0.0508512262766261,0.0251647105192916,-0.0153144591718967,0.0287052696601868,0.0614931195846977,-0.0966953741858617,-0.0126584328359197,0.037780206906666,-0.0102443679598471,-0.0347729006266516,0.00969727674457861,-0.0296952593201778,-0.00527800300980645,-0.00507465952028065,0.0492237026811588,-0.0377664754047393,-0.0059403157663173,-0.0263791819241818,0.000195273863661449,0.0396094142018268,0.0112568005803551,0.0124838349696053,-0.0150294528925852
Atf3,0.0308334201535038,0.0246502207751599,-0.00911444060061683,-0.00680521597494608,-0.0167111159738614,-0.0227654352292176,0.00460224372842969,-0.0361522102995636,0.0141721557951555,0.0445326342606978,-0.0412450753000255,0.0242414225460767,0.0132039761019296,-0.116868042306392,0.0426539493829158,-0.00345238719484174,-0.00352580810860741,-0.0447149101507974,-0.0537354942284857,0.0399542802902064,-0.0477208786151779,0.0207538200909433,-0.043951228709977,0.0534524949655655,0.0369260565390568,0.00971677088212249,-0.0179239453155855,0.0179614031821943,-0.0141006143730779,0.00967162096127882,0.00614245131689375,0.00337568340259041,-0.0268533620213064,0.011309728419096,-0.0223419211845135,-0.0323400028350961,-0.00357686164112042,-0.00412102011779352,0.020451235487266,-0.0222113665112482,-0.0572159970803232,0.0556397035638155,-0.0379599835037269,-0.044843711487008,0.0210229728497731,-0.0273238424754934,-0.0214203158125596,0.0358151320744121,-0.0254475775700194,-0.00241974345535327
Hist1h2ae,-0.0190527153528173,0.0325192328673361,-0.00138147032409501,-0.033104336479915,0.0170858083123391,0.0597249782369379,0.075564216197612,-0.0568245766511297,0.0692957819128389,-0.0494620511076575,0.0103142260152819,0.0567500027336105,-0.035891968096022,-0.00822103516588254,-0.00901218970866456,0.0237771768181561,-0.00772847102421784,0.0103990317643712,-0.0129324649956583,-0.0285975354848376,0.0088758118134781,0.00454519956962693,-0.00820277123251355,0.0114252693695663,-0.0248025182574064,-0.0184138515642676,0.0147765193926308,-0.0161213508148507,-0.00348918261945203,-0.0392723835274867,0.0186233194190123,0.0290633479827226,-0.00101382808644533,-0.0132239569597709,0.0217984384180354,-0.0109254020904799,-0.0197211139244316,-0.0129330229471461,0.00370412475324211,0.0199096326855474,0.0131698519918847,0.000651996459220271,0.0581343428821131,0.0276020592722172,-0.0468910146284373,-0.0782231414746074,-0.00815179766445146,0.0488237764937751,-0.0141415684423204,-0.0403339300829015
Penk,0.00362264683964962,0.00594665296662836,0.0133771639130965,-0.00371503699465243,0.0135831952606346,0.0162781406047325,-0.0196128508146938,0.0131231166106699,0.00783784650166798,-0.00932280891725362,0.0136310231470612,0.00167605902750809,0.00588108173233984,0.00546393750361084,-0.00325544694549866,0.00119336339746101,-0.0216421131143138,-0.0393882059122963,0.0210555209980926,-0.000735826926695683,0.000756098955390218,-0.0600630225670236,0.0193792546815781,0.000959850033202814,0.000865218742869257,0.021790507127158,0.00879384940969148,0.0220514093605913,0.00847034672333184,0.0204723077883632,0.0150853244172727,0.00154128966430557,-0.0418837258848151,-0.0246075913861686,0.0185327519917657,-0.00591685300741689,0.00277519711002032,0.00434991255029706,-0.00686937402948795,0.019601629597297,-0.0156225446601744,0.0272670468182867,-0.0159925450297629,-0.0032490323764228,0.0299027470775981,-0.0127413949393116,0.0106986824376246,0.000149162622191378,0.0146811620828935,-0.0099652647389866
Cxcl9,0.00389256630946299,-0.00639274906785652,0.00361994652798437,0.0185806191941953,0.00379392429081047,0.00214080825431354,0.00201356601999218,0.0084882444443717,0.00401503691188987,-0.0170821659060904,-0.000579239073149362,-0.00158530233281072,0.00626652413317656,-0.0244046631974591,0.00556493173280819,0.000826992537046536,0.0176314363715391,0.0188114921590635,-0.000271278198770607,0.00544589292128689,-0.0141512135949484,-0.00143488850891876,-0.0115302809272795,-0.0139631066158177,-0.0194360285505452,0.0349216202662317,-0.00576427912038034,-0.0171548150202634,0.0179945403464383,-0.0129855607555034,0.00324267382841049,0.00426326934508336,-0.00380256687142276,0.000957354625056352,-0.0160904604373675,0.0206501019898099,0.0149394664923831,0.0215593625773337,-0.00640313862027651,0.00330568362387967,-0.00381059620537754,0.0263674117594127,-0.0120246846067679,-0.0132160921505368,-0.0198243508802591,-0.0210243370798043,-0.0187473834520954,-0.00725504525719739,-0.00867994998242852,-0.030092257248343
Col9a2,0.0124384619159044,-0.0136927196669859,0.0850947619871799,-0.0644581952631026,-0.00321116683060449,-0.0819743269930002,0.0592525014870652,0.00103261808697984,-0.023381079256611,-0.0047127589404259,0.00399558390141662,-0.0259831531504506,-0.0389859890261166,0.0324476802966624,0.0416445962515846,0.0142501127475897,0.0241420147496459,0.0214519276261996,-0.000936424707079106,-0.0110394381554253,-0.0201637139866293,0.00540612798537857,-0.00931277706642741,-0.0398059317074333,-0.00837557739809414,0.0263716277696995,0.0295731449747487,-0.00535981092100542,-0.0312719726201952,-0.00176589707761657,0.00905474180753438,-0.00369438583793422,-0.015540459628372,0.00297683473472791,0.00316898600996589,-0.00794287055652735,-0.0178525758712055,0.0222448452307673,0.000895988412530082,-0.0181159644696985,-0.00631653889082935,0.00576801555517505,-0.0126900070717187,0.00309365299923247,-0.00672477304549776,0.00927059076923379,-0.0117155412612375,0.00373681494052699,-0.0339246220851314,-0.0257789331978604
